Unnamed: 0,day,lat,lon,air_temperature_tmmn,potential_evapotranspiration,mean_vapor_pressure_deficit,relative_humidity_rmax,relative_humidity_rmin,precipitation_amount,air_temperature_tmmx,wind_speed
10172,2018-11-14,42.54837,-106.7209,274.1,3.3,0.76,74.6,20.300001,0.0,284.2,7.1
10173,2018-11-15,42.54837,-106.7209,271.4,2.0,0.66999996,47.7,19.6,0.0,289.0,5.1
10174,2018-11-16,42.54837,-106.7209,263.4,5.8,0.42,86.3,27.5,4.8,281.6,6.3
10175,2018-11-17,42.54837,-106.7209,258.2,3.8,0.0,71.3,89.8,0.0,283.3,4.7000003
10176,2018-11-18,42.54837,-106.7209,265.5,6.1,0.19,57.0,47.100002,0.0,287.4,6.7000003
10177,2018-11-19,42.54837,-106.7209,268.6,0.3,0.28,69.5,42.0,0.0,288.3,4.1
10178,2018-11-20,42.54837,-106.7209,270.5,1.6,0.45,100.0,29.9,0.0,274.6,6.1
10179,2018-11-21,42.54837,-106.7209,274.4,1.6,0.71999997,100.0,20.300001,0.0,270.2,6.3
10180,2018-11-22,42.54837,-106.7209,272.6,0.1,0.55,87.6,27.9,0.0,276.1,7.1
10181,2018-11-23,42.54837,-106.7209,271.6,1.3000001,0.41,53.0,35.9,0.0,280.5,8.3
10182,2018-11-24,42.54837,-106.7209,268.6,2.9,0.17999999,67.4,55.7,2.9,281.4,6.8
10183,2018-11-25,42.54837,-106.7209,265.6,3.0,0.17,93.6,50.4,0.0,271.4,4.8
10184,2018-11-26,42.54837,-106.7209,267.0,5.3,0.28,100.0,38.2,0.0,269.1,6.8
10185,2018-11-27,42.54837,-106.7209,272.7,6.7000003,0.44,100.0,35.4,1.1,268.3,8.3
10186,2018-11-28,42.54837,-106.7209,270.9,3.8,0.35999998,100.0,40.3,0.0,270.8,7.5
10187,2018-11-29,42.54837,-106.7209,271.1,6.2000003,0.31,100.0,45.0,0.0,270.0,3.9
10188,2018-11-30,42.54837,-106.7209,267.2,8.6,0.08,93.200005,68.4,0.0,265.7,1.9
10189,2018-12-01,42.54837,-106.7209,265.0,9.1,0.11,61.3,62.7,0.0,272.3,5.4
10190,2018-12-02,42.54837,-106.7209,266.0,7.5,0.14999999,50.0,59.7,0.5,276.3,2.1000001
10191,2018-12-03,42.54837,-106.7209,264.3,7.7000003,0.089999996,58.4,67.1,0.7,276.9,2.6000001
10192,2018-12-04,42.54837,-106.7209,262.2,8.2,0.13,63.5,53.2,0.0,277.9,7.7000003
10193,2018-12-05,42.54837,-106.7209,258.6,5.7000003,0.14,83.0,45.3,0.0,275.9,5.2000003
10194,2018-12-06,42.54837,-106.7209,257.7,2.5,0.11,68.700005,49.5,0.0,277.7,3.0
10195,2018-12-07,42.54837,-106.7209,264.0,0.4,0.29999998,45.100002,33.0,0.0,279.0,4.6
10196,2018-12-08,42.54837,-106.7209,264.0,3.0,0.25,100.0,39.3,0.0,280.0,5.9
10197,2018-12-09,42.54837,-106.7209,265.1,2.5,0.29,95.9,35.5,0.0,271.2,5.5
10198,2018-12-10,42.54837,-106.7209,270.7,2.5,0.45,72.9,29.2,0.0,273.4,7.4
10199,2018-12-11,42.54837,-106.7209,269.5,5.6,0.32999998,46.5,40.2,0.0,275.9,8.1
10200,2018-12-12,42.54837,-106.7209,264.7,3.2,0.24,60.8,42.9,0.3,278.1,8.0
10201,2018-12-13,42.54837,-106.7209,266.0,4.5,0.29999998,69.4,35.0,0.0,275.6,7.2000003
10202,2018-12-14,42.54837,-106.7209,271.5,4.7000003,0.52,100.0,25.6,0.0,271.4,7.3
10203,2018-12-15,42.54837,-106.7209,273.1,7.4,0.57,99.3,27.800001,0.0,268.3,8.2
10204,2018-12-16,42.54837,-106.7209,274.1,7.7000003,0.66999996,56.8,24.800001,0.0,266.8,6.3
10205,2018-12-17,42.54837,-106.7209,273.9,4.3,0.66999996,43.0,25.0,0.0,272.1,6.7000003
10206,2018-12-18,42.54837,-106.7209,271.3,1.9,0.45999998,36.3,34.4,0.0,277.4,8.0
10207,2018-12-19,42.54837,-106.7209,265.5,2.9,0.31,38.5,38.5,0.0,275.6,7.7000003
10208,2018-12-20,42.54837,-106.7209,267.8,3.2,0.39999998,44.9,31.6,0.0,276.8,6.9
10209,2018-12-21,42.54837,-106.7209,265.7,3.7,0.41,35.4,30.9,0.0,280.2,8.0
10210,2018-12-22,42.54837,-106.7209,266.3,2.2,0.19,24.9,52.2,0.0,281.9,4.9
10211,2018-12-23,42.54837,-106.7209,269.4,3.8,0.39,36.3,31.300001,0.0,282.4,7.8
10212,2018-12-24,42.54837,-106.7209,265.1,2.1000001,0.26,54.9,40.7,0.0,281.8,5.1
10213,2018-12-25,42.54837,-106.7209,264.9,3.6000001,0.17,91.1,52.0,0.7,274.8,2.4
10214,2018-12-26,42.54837,-106.7209,259.9,3.8,0.01,84.4,75.5,1.0,272.4,2.5
10215,2018-12-27,42.54837,-106.7209,256.4,2.1000001,0.06,87.5,59.9,0.3,271.7,2.2
10216,2018-12-28,42.54837,-106.7209,255.7,5.4,0.08,76.200005,53.7,0.0,268.3,2.4
10217,2018-12-29,42.54837,-106.7209,262.5,1.2,0.26999998,83.4,29.6,0.0,267.8,9.5
10218,2018-12-30,42.54837,-106.7209,258.4,1.0,0.17,53.600002,42.7,2.2,268.2,8.2
10219,2018-12-31,42.54837,-106.7209,263.0,2.8,0.19,67.0,45.5,0.6,274.6,5.4
10220,2018-01-01,37.67455,-109.36429,270.6,2.7,0.59999996,100.0,20.5,0.0,265.0,2.5
10221,2018-01-02,37.67455,-109.36429,268.2,2.9,0.55,99.4,17.6,0.0,268.6,4.6
10222,2018-01-03,37.67455,-109.36429,268.7,3.6000001,0.55,95.9,13.8,0.0,272.9,2.9
10223,2018-01-04,37.67455,-109.36429,269.7,4.2000003,0.64,100.0,11.8,0.0,272.3,1.4
10224,2018-01-05,37.67455,-109.36429,270.6,5.9,0.52,85.4,19.2,0.0,274.9,2.2
10225,2018-01-06,37.67455,-109.36429,270.9,5.8,0.45,93.6,30.800001,1.3000001,273.0,3.8
10226,2018-01-07,37.67455,-109.36429,270.1,1.3000001,0.39999998,97.700005,36.4,0.0,272.8,3.7
10227,2018-01-08,37.67455,-109.36429,270.5,0.3,0.32999998,90.4,42.100002,0.3,276.5,3.6000001
10228,2018-01-09,37.67455,-109.36429,274.1,0.90000004,0.53,68.9,34.8,3.2,277.3,7.2000003
10229,2018-01-10,37.67455,-109.36429,271.2,2.0,0.089999996,84.8,75.1,5.3,278.2,7.5
10230,2018-01-11,37.67455,-109.36429,268.4,1.3000001,0.32999998,85.700005,37.5,0.0,276.8,4.6
10231,2018-01-12,37.67455,-109.36429,268.6,1.6,0.44,81.1,29.4,0.0,274.0,3.9
10232,2018-01-13,37.67455,-109.36429,270.9,2.5,0.47,73.6,30.4,0.0,273.5,2.8
10233,2018-01-14,37.67455,-109.36429,271.0,2.7,0.53,81.9,27.9,0.0,276.0,2.0
10234,2018-01-15,37.67455,-109.36429,270.0,0.90000004,0.53,77.3,26.7,0.0,274.8,3.1000001
10235,2018-01-16,37.67455,-109.36429,268.6,2.8,0.39999998,88.0,30.2,0.0,276.7,2.7
10236,2018-01-17,37.67455,-109.36429,269.2,3.5,0.53,87.700005,23.300001,0.0,276.0,2.4
10237,2018-01-18,37.67455,-109.36429,269.4,4.2000003,0.5,93.4,25.800001,0.0,275.2,1.6
10238,2018-01-19,37.67455,-109.36429,272.4,3.1000001,0.62,71.200005,23.800001,0.0,278.4,5.0
10239,2018-01-20,37.67455,-109.36429,267.6,1.0,0.29999998,67.700005,40.0,6.5,277.3,7.3
10240,2018-01-21,37.67455,-109.36429,263.1,3.1000001,0.17999999,79.1,45.4,0.0,275.3,8.7
10241,2018-01-22,37.67455,-109.36429,263.2,4.3,0.26,80.8,33.9,0.0,271.9,2.7
10242,2018-01-23,37.67455,-109.36429,265.4,3.8,0.32,70.200005,31.1,0.0,275.1,2.5
10243,2018-01-24,37.67455,-109.36429,266.3,0.5,0.37,64.200005,29.7,0.0,276.8,3.2
10244,2018-01-25,37.67455,-109.36429,268.9,0.4,0.5,62.3,24.0,0.0,274.7,7.4
10245,2018-01-26,37.67455,-109.36429,266.4,1.0,0.32,57.4,33.3,0.0,277.4,4.9
10246,2018-01-27,37.67455,-109.36429,267.1,2.0,0.42,57.7,23.2,0.0,279.5,1.5
10247,2018-01-28,37.67455,-109.36429,270.2,1.0,0.59,63.5,18.9,0.0,277.8,4.6
10248,2018-01-29,37.67455,-109.36429,272.5,0.7,0.69,59.600002,20.0,0.0,276.8,2.2
10249,2018-01-30,37.67455,-109.36429,273.1,1.3000001,0.69,55.600002,20.9,0.0,277.9,3.0
10250,2018-01-31,37.67455,-109.36429,272.9,1.5,0.71,52.8,20.5,0.0,280.4,3.1000001
10251,2018-02-01,37.67455,-109.36429,277.2,1.4,0.88,58.5,18.300001,0.0,282.2,2.2
10252,2018-02-02,37.67455,-109.36429,275.0,1.6,0.81,64.1,21.2,0.0,279.5,2.7
10253,2018-02-03,37.67455,-109.36429,274.5,1.6,0.71999997,93.9,25.6,0.0,279.3,5.0
10254,2018-02-04,37.67455,-109.36429,275.3,1.5,0.82,86.1,21.300001,0.0,279.9,3.9
10255,2018-02-05,37.67455,-109.36429,273.6,2.0,0.74,95.4,22.800001,1.0,278.0,3.0
10256,2018-02-06,37.67455,-109.36429,270.8,0.8,0.39,100.0,36.5,0.0,270.1,5.2000003
10257,2018-02-07,37.67455,-109.36429,269.8,1.0,0.61,70.9,19.9,0.0,271.1,2.7
10258,2018-02-08,37.67455,-109.36429,272.4,1.1,0.7,65.6,20.4,0.0,273.4,3.1000001
10259,2018-02-09,37.67455,-109.36429,274.5,1.0,0.74,65.4,21.800001,0.0,276.4,3.4
10260,2018-02-10,37.67455,-109.36429,266.7,1.9,0.41,63.7,28.7,1.4,278.2,7.5
10261,2018-02-11,37.67455,-109.36429,265.7,2.8,0.39,73.1,24.6,0.0,273.9,4.4
10262,2018-02-12,37.67455,-109.36429,272.6,2.4,0.42999998,63.7,35.8,7.3,275.6,9.2
10263,2018-02-13,37.67455,-109.36429,273.6,3.0,0.37,57.2,45.7,0.0,277.2,6.0
10264,2018-02-14,37.67455,-109.36429,273.4,1.2,0.31,93.3,50.7,0.4,275.6,7.3
10265,2018-02-15,37.67455,-109.36429,266.4,1.2,0.19,100.0,50.600002,1.8000001,277.6,6.4
10266,2018-02-16,37.67455,-109.36429,266.4,2.1000001,0.32999998,94.5,33.600002,0.0,274.2,2.7
10267,2018-02-17,37.67455,-109.36429,270.2,2.4,0.59,88.4,20.5,0.0,272.3,3.3
10268,2018-02-18,37.67455,-109.36429,272.0,1.1,0.71999997,100.0,19.4,0.0,270.2,9.7
10269,2018-02-19,37.67455,-109.36429,262.6,1.6,0.26999998,100.0,36.4,1.0,269.8,13.7
10270,2018-02-20,37.67455,-109.36429,261.5,2.2,0.24,100.0,27.4,1.3000001,267.9,5.1
10271,2018-02-21,37.67455,-109.36429,263.9,1.5,0.29999998,90.1,28.1,0.6,271.1,3.2
10272,2018-02-22,37.67455,-109.36429,266.2,2.1000001,0.29999998,100.0,32.600002,1.7,271.5,6.1
10273,2018-02-23,37.67455,-109.36429,261.5,1.7,0.13,82.8,50.100002,3.3,271.4,7.4
10274,2018-02-24,37.67455,-109.36429,262.3,2.1000001,0.24,89.200005,30.6,0.0,273.2,4.9
10275,2018-02-25,37.67455,-109.36429,264.7,1.8000001,0.35999998,82.700005,23.300001,0.0,275.7,3.8
10276,2018-02-26,37.67455,-109.36429,266.7,1.8000001,0.53999996,83.200005,17.1,0.0,278.4,6.2000003
10277,2018-02-27,37.67455,-109.36429,269.9,2.2,0.64,68.9,16.0,0.0,280.9,4.2000003
10278,2018-02-28,37.67455,-109.36429,269.4,2.3,0.48999998,78.5,23.4,0.0,280.4,3.4
10279,2018-03-01,37.67455,-109.36429,269.2,2.6000001,0.5,74.200005,24.4,0.0,282.4,6.0
10280,2018-03-02,37.67455,-109.36429,272.1,3.4,0.82,90.3,14.7,0.0,278.7,9.2
10281,2018-03-03,37.67455,-109.36429,273.5,1.9,0.91999996,92.200005,11.900001,0.0,280.8,9.3
10282,2018-03-04,37.67455,-109.36429,265.6,1.4,0.37,88.0,27.800001,0.0,279.7,10.6
10283,2018-03-05,37.67455,-109.36429,265.5,1.6,0.45999998,79.5,16.300001,0.0,281.2,3.9
10284,2018-03-06,37.67455,-109.36429,266.9,2.2,0.59999996,67.4,10.400001,0.0,282.3,3.3
10285,2018-03-07,37.67455,-109.36429,270.3,3.5,0.81,75.0,6.4,0.0,282.8,1.8000001
10286,2018-03-08,37.67455,-109.36429,274.9,3.2,1.01,89.3,7.8,0.0,277.5,2.5
10287,2018-03-09,37.67455,-109.36429,275.4,2.1000001,1.01,68.6,10.3,0.0,277.5,3.0
10288,2018-03-10,37.67455,-109.36429,276.3,1.8000001,0.91999996,57.5,14.5,0.0,280.8,3.3
10289,2018-03-11,37.67455,-109.36429,273.2,2.2,0.56,73.5,28.4,0.0,282.5,3.4
10290,2018-03-12,37.67455,-109.36429,272.4,2.4,0.47,100.0,36.8,0.0,279.6,2.6000001
10291,2018-03-13,37.67455,-109.36429,275.1,2.0,0.63,100.0,31.9,0.0,276.7,3.3
10292,2018-03-14,37.67455,-109.36429,276.8,2.9,0.84999996,67.4,25.9,0.0,275.4,7.6
10293,2018-03-15,37.67455,-109.36429,268.9,2.6000001,0.39999998,68.700005,34.2,1.2,278.5,8.6
10294,2018-03-16,37.67455,-109.36429,268.8,3.2,0.45999998,58.2,28.4,0.0,282.4,4.9
10295,2018-03-17,37.67455,-109.36429,273.6,3.0,0.65,56.4,23.800001,0.5,285.4,8.0
10296,2018-03-18,37.67455,-109.36429,266.9,2.5,0.25,57.4,42.600002,2.9,286.3,7.9
10297,2018-03-19,37.67455,-109.36429,267.6,2.3,0.42,57.4,25.800001,0.0,283.9,3.5
10298,2018-03-20,37.67455,-109.36429,270.8,2.9,0.62,55.0,18.5,0.0,286.5,1.9
10299,2018-03-21,37.67455,-109.36429,275.5,3.7,0.9,74.9,15.900001,0.0,278.4,3.9
10300,2018-03-22,37.67455,-109.36429,278.8,3.0,0.87,71.3,25.800001,1.8000001,279.6,7.3
10301,2018-03-23,37.67455,-109.36429,275.4,2.1000001,0.56,67.8,35.8,2.0,282.6,7.8
10302,2018-03-24,37.67455,-109.36429,273.5,2.8,0.72999996,60.9,22.2,0.0,285.1,6.8
10303,2018-03-25,37.67455,-109.36429,273.1,2.6000001,0.76,48.0,19.2,0.0,287.8,8.8
10304,2018-03-26,37.67455,-109.36429,272.4,2.6000001,0.66999996,43.9,18.5,0.0,291.1,4.2000003
10305,2018-03-27,37.67455,-109.36429,272.7,3.4,0.68,48.4,19.2,0.0,289.8,6.5
10306,2018-03-28,37.67455,-109.36429,272.9,3.4,0.77,41.9,19.0,0.0,290.0,6.4
10307,2018-03-29,37.67455,-109.36429,275.7,3.6000001,0.89,51.3,17.9,0.0,282.6,4.1
10308,2018-03-30,37.67455,-109.36429,277.1,3.6000001,1.04,51.7,16.1,0.0,281.9,3.1000001
10309,2018-03-31,37.67455,-109.36429,279.5,2.6000001,1.3199999,61.8,12.3,0.0,281.2,3.5
10310,2018-04-01,37.67455,-109.36429,278.7,4.7000003,1.28,59.9,11.7,0.0,285.0,4.9
10311,2018-04-02,37.67455,-109.36429,275.6,4.0,1.2099999,45.8,11.5,0.0,286.2,8.1
10312,2018-04-03,37.67455,-109.36429,273.7,4.4,0.88,53.600002,10.0,0.0,285.7,5.6
10313,2018-04-04,37.67455,-109.36429,275.7,5.2000003,1.13,58.4,6.9,0.0,287.3,3.7
10314,2018-04-05,37.67455,-109.36429,279.8,5.6,1.1999999,45.3,13.1,0.0,288.6,2.8
10315,2018-04-06,37.67455,-109.36429,281.3,3.8,1.17,55.3,18.9,0.0,287.6,4.5
10316,2018-04-07,37.67455,-109.36429,280.5,3.9,1.12,50.2,25.6,7.4,291.5,6.7000003
10317,2018-04-08,37.67455,-109.36429,277.2,2.7,0.74,35.5,30.300001,0.0,293.9,7.0
10318,2018-04-09,37.67455,-109.36429,276.6,2.4,0.89,52.4,18.2,0.0,292.9,4.8
10319,2018-04-10,37.67455,-109.36429,278.1,3.5,1.1899999,64.8,11.8,0.0,278.9,2.5
10320,2018-04-11,37.67455,-109.36429,281.4,3.2,1.63,61.100002,8.900001,0.0,279.8,7.5
10321,2018-04-12,37.67455,-109.36429,270.0,3.0,1.02,56.2,11.6,0.0,281.9,12.3
10322,2018-04-13,37.67455,-109.36429,270.9,4.8,0.53,54.0,19.4,0.0,283.4,11.1
10323,2018-04-14,37.67455,-109.36429,273.0,5.1,0.83,49.2,13.1,0.0,290.4,5.2000003
10324,2018-04-15,37.67455,-109.36429,278.2,6.5,1.26,42.100002,8.2,0.0,290.3,4.6
10325,2018-04-16,37.67455,-109.36429,280.2,4.1,1.4699999,57.600002,6.8,0.0,287.4,10.5
10326,2018-04-17,37.67455,-109.36429,271.5,1.9,0.62,60.3,19.1,0.0,287.6,10.7
10327,2018-04-18,37.67455,-109.36429,272.4,2.5,0.84999996,42.3,10.8,0.0,291.4,4.4
10328,2018-04-19,37.67455,-109.36429,274.1,3.8,1.23,33.8,5.6,0.0,295.2,10.400001
10329,2018-04-20,37.67455,-109.36429,274.8,3.9,0.65999997,34.9,22.300001,0.8,293.2,5.4
10330,2018-04-21,37.67455,-109.36429,277.9,4.2000003,0.96,43.3,20.7,0.0,291.9,4.9
10331,2018-04-22,37.67455,-109.36429,280.9,4.5,1.3199999,44.5,14.6,0.0,291.5,1.6
10332,2018-04-23,37.67455,-109.36429,282.6,6.5,1.74,52.8,8.900001,0.0,289.5,3.7
10333,2018-04-24,37.67455,-109.36429,278.7,6.8,1.38,47.4,10.7,0.0,294.1,3.9
10334,2018-04-25,37.67455,-109.36429,280.2,3.1000001,1.51,42.9,7.5,0.0,295.8,4.7000003
10335,2018-04-26,37.67455,-109.36429,280.7,3.6000001,1.62,43.4,7.2000003,0.0,295.9,4.9
10336,2018-04-27,37.67455,-109.36429,282.2,3.7,1.8,42.9,7.5,0.0,295.7,3.3
10337,2018-04-28,37.67455,-109.36429,281.7,4.4,1.62,42.4,10.6,0.0,295.5,6.4
10338,2018-04-29,37.67455,-109.36429,280.2,6.3,1.5,63.100002,9.1,0.0,289.0,9.6
10339,2018-04-30,37.67455,-109.36429,279.6,7.8,1.22,75.700005,12.400001,0.0,286.6,6.3
10340,2018-05-01,37.67455,-109.36429,274.1,4.5,0.75,75.8,22.7,3.6000001,284.2,5.8
10341,2018-05-02,37.67455,-109.36429,274.7,4.3,0.45,52.5,39.3,10.6,288.3,4.6
10342,2018-05-03,37.67455,-109.36429,275.4,6.5,0.55,33.3,35.5,0.90000004,290.9,3.2
10343,2018-05-04,37.67455,-109.36429,280.3,7.8,1.12,30.7,20.4,0.0,292.8,2.0
10344,2018-05-05,37.67455,-109.36429,279.6,8.8,1.52,37.7,11.400001,0.0,294.7,1.3000001
10345,2018-05-06,37.67455,-109.36429,286.9,7.1,2.01,40.8,9.1,0.0,294.0,4.3
10346,2018-05-07,37.67455,-109.36429,287.3,6.4,2.1399999,44.2,8.400001,0.0,291.9,4.7000003
10347,2018-05-08,37.67455,-109.36429,287.1,6.0,2.32,66.5,8.0,0.0,286.6,3.6000001
10348,2018-05-09,37.67455,-109.36429,287.9,5.8,2.45,68.5,7.1,0.0,283.6,3.1000001
10349,2018-05-10,37.67455,-109.36429,285.8,6.5,2.31,88.9,7.2000003,0.0,282.7,7.7000003
10350,2018-05-11,37.67455,-109.36429,285.7,5.7000003,2.02,67.0,8.900001,0.0,290.4,9.900001
10351,2018-05-12,37.67455,-109.36429,281.7,5.4,1.4599999,44.8,14.1,0.0,294.1,10.0
10352,2018-05-13,37.67455,-109.36429,280.3,5.3,1.37,35.8,13.6,0.0,296.4,5.3
10353,2018-05-14,37.67455,-109.36429,282.0,6.1,1.53,33.9,10.900001,0.0,297.8,4.2000003
10354,2018-05-15,37.67455,-109.36429,283.3,6.9,1.74,43.9,9.2,0.0,296.8,4.7000003
10355,2018-05-16,37.67455,-109.36429,283.9,6.0,2.02,52.0,7.0,0.0,294.5,4.5
10356,2018-05-17,37.67455,-109.36429,283.2,5.8,1.9399999,66.1,6.0,0.0,288.1,5.4
10357,2018-05-18,37.67455,-109.36429,283.0,5.2000003,1.75,51.600002,8.5,0.0,288.4,3.5
10358,2018-05-19,37.67455,-109.36429,285.0,3.7,1.68,64.9,12.6,0.0,287.0,3.0
10359,2018-05-20,37.67455,-109.36429,284.2,4.2000003,1.91,72.9,9.5,0.0,279.5,4.5
10360,2018-05-21,37.67455,-109.36429,284.7,7.5,1.99,68.6,7.8,0.0,284.6,5.0
10361,2018-05-22,37.67455,-109.36429,282.6,8.1,1.55,74.6,13.3,0.0,283.3,5.0
10362,2018-05-23,37.67455,-109.36429,283.8,7.7000003,1.73,83.0,11.6,0.0,282.1,3.7
10363,2018-05-24,37.67455,-109.36429,285.7,7.6,2.1299999,57.9,8.0,0.0,287.8,3.4
10364,2018-05-25,37.67455,-109.36429,284.6,9.3,2.24,40.600002,5.7000003,0.0,293.3,5.6
10365,2018-05-26,37.67455,-109.36429,282.0,8.7,2.18,43.2,4.7000003,0.0,293.7,7.7000003
10366,2018-05-27,37.67455,-109.36429,284.1,10.5,1.75,68.4,10.400001,0.0,288.3,4.5
10367,2018-05-28,37.67455,-109.36429,283.5,7.7000003,1.5799999,71.200005,13.5,0.0,285.4,3.9
10368,2018-05-29,37.67455,-109.36429,285.5,10.900001,1.79,57.9,14.3,0.0,289.6,3.0
10369,2018-05-30,37.67455,-109.36429,285.6,11.400001,1.9399999,55.9,12.900001,0.0,293.7,3.3
10370,2018-05-31,37.67455,-109.36429,284.6,10.900001,2.21,42.600002,7.4,0.0,296.0,7.9
10371,2018-06-01,37.67455,-109.36429,283.5,10.900001,1.99,39.0,7.5,0.0,298.0,5.2000003
10372,2018-06-02,37.67455,-109.36429,284.6,9.3,2.35,45.5,6.3,0.0,297.8,4.3
10373,2018-06-03,37.67455,-109.36429,285.2,7.9,2.12,45.5,8.6,0.0,297.5,4.8
10374,2018-06-04,37.67455,-109.36429,285.6,10.900001,2.54,41.0,6.7000003,0.0,298.6,2.8
10375,2018-06-05,37.67455,-109.36429,286.6,10.7,2.58,43.7,6.0,0.0,297.7,5.0
10376,2018-06-06,37.67455,-109.36429,286.7,9.400001,2.3799999,41.0,7.4,0.0,300.4,5.1
10377,2018-06-07,37.67455,-109.36429,286.1,8.900001,2.49,47.5,6.6,0.0,298.6,5.8
10378,2018-06-08,37.67455,-109.36429,285.2,9.5,2.47,46.9,5.4,0.0,298.5,5.1
10379,2018-06-09,37.67455,-109.36429,286.5,9.0,2.6699998,35.3,4.8,0.0,294.6,7.0
10380,2018-06-10,37.67455,-109.36429,285.5,11.900001,2.3999999,35.5,6.0,0.0,298.2,7.0
10381,2018-06-11,37.67455,-109.36429,286.1,10.8,2.5,26.1,5.8,0.0,300.2,2.9
10382,2018-06-12,37.67455,-109.36429,288.0,8.900001,2.9299998,29.5,5.0,0.0,301.2,2.3
10383,2018-06-13,37.67455,-109.36429,288.7,8.5,3.0,30.4,6.2000003,0.0,302.2,4.0
10384,2018-06-14,37.67455,-109.36429,288.4,7.8,2.49,30.9,10.8,0.0,301.2,6.2000003
10385,2018-06-15,37.67455,-109.36429,289.0,11.3,2.4299998,36.5,12.6,0.0,299.2,6.0
10386,2018-06-16,37.67455,-109.36429,287.1,14.3,0.91999996,43.4,43.7,2.7,298.9,5.1
10387,2018-06-17,37.67455,-109.36429,286.1,14.8,1.18,50.4,35.5,0.0,297.5,6.6
10388,2018-06-18,37.67455,-109.36429,284.3,9.3,1.8,53.2,16.0,0.0,294.5,5.9
10389,2018-06-19,37.67455,-109.36429,284.6,8.3,2.23,40.8,8.6,0.0,301.1,3.9
10390,2018-06-20,37.67455,-109.36429,287.1,12.1,2.44,38.7,9.6,0.0,302.2,4.1
10391,2018-06-21,37.67455,-109.36429,287.6,9.8,2.79,49.4,9.7,0.0,298.2,2.9
10392,2018-06-22,37.67455,-109.36429,288.7,8.7,2.79,58.0,6.8,0.0,292.4,5.3
10393,2018-06-23,37.67455,-109.36429,288.0,9.400001,2.8999999,33.0,5.1,0.0,294.0,4.4
10394,2018-06-24,37.67455,-109.36429,285.7,9.8,2.26,26.7,8.6,0.0,298.6,4.8
10395,2018-06-25,37.67455,-109.36429,286.9,9.8,2.73,25.5,6.8,0.0,301.7,3.2
10396,2018-06-26,37.67455,-109.36429,291.0,9.8,3.36,29.6,5.1,0.0,301.4,2.3
10397,2018-06-27,37.67455,-109.36429,289.8,7.6,3.28,34.3,5.1,0.0,302.6,4.5
10398,2018-06-28,37.67455,-109.36429,288.6,11.2,3.02,28.300001,4.8,0.0,304.1,6.6
10399,2018-06-29,37.67455,-109.36429,285.6,11.7,2.4299998,34.7,7.5,0.0,303.0,5.5
10400,2018-06-30,37.67455,-109.36429,289.1,10.5,2.6499999,42.3,8.900001,0.0,303.3,4.1
10401,2018-07-01,37.67455,-109.36429,290.6,9.8,2.82,48.0,6.2000003,0.0,302.7,3.7
10402,2018-07-02,37.67455,-109.36429,292.4,8.8,3.1899998,42.0,4.5,0.0,303.2,3.0
10403,2018-07-03,37.67455,-109.36429,290.4,11.2,2.85,34.2,5.8,0.0,302.6,5.1
10404,2018-07-04,37.67455,-109.36429,292.2,13.3,2.8999999,32.0,7.9,0.0,302.0,3.9
10405,2018-07-05,37.67455,-109.36429,289.8,11.5,2.81,33.100002,10.2,0.0,302.8,3.3
10406,2018-07-06,37.67455,-109.36429,291.9,13.0,2.4099998,29.800001,18.2,0.0,301.7,3.7
10407,2018-07-07,37.67455,-109.36429,291.8,8.2,2.6499999,48.2,16.2,2.3,301.7,2.9
10408,2018-07-08,37.67455,-109.36429,289.9,8.3,2.6299999,40.100002,14.400001,4.2000003,300.6,2.4
10409,2018-07-09,37.67455,-109.36429,291.0,9.2,2.3899999,29.2,18.0,0.0,301.8,3.8
10410,2018-07-10,37.67455,-109.36429,290.7,10.7,2.29,22.800001,19.1,0.0,305.6,3.6000001
10411,2018-07-11,37.67455,-109.36429,290.2,14.400001,2.22,24.2,20.6,7.5,306.8,2.4
10412,2018-07-12,37.67455,-109.36429,290.3,15.2,1.8499999,32.7,24.5,1.1,306.2,2.4
10413,2018-07-13,37.67455,-109.36429,290.8,13.2,1.92,40.4,25.7,1.8000001,304.7,1.3000001
10414,2018-07-14,37.67455,-109.36429,290.5,13.6,1.92,45.7,26.2,19.800001,303.9,2.0
10415,2018-07-15,37.67455,-109.36429,291.7,16.800001,1.66,41.4,31.9,0.8,305.2,2.9
10416,2018-07-16,37.67455,-109.36429,289.8,13.6,2.1,39.4,22.2,2.9,306.4,1.3000001
10417,2018-07-17,37.67455,-109.36429,290.4,9.6,1.9499999,31.0,24.9,2.0,305.2,1.9
10418,2018-07-18,37.67455,-109.36429,292.3,9.900001,2.3899999,32.100002,20.7,0.0,304.9,2.4
10419,2018-07-19,37.67455,-109.36429,293.5,9.900001,3.12,31.2,12.400001,0.0,305.9,2.3
10420,2018-07-20,37.67455,-109.36429,292.6,10.7,2.59,31.300001,16.7,0.0,305.1,3.7
10421,2018-07-21,37.67455,-109.36429,292.2,11.8,2.71,26.4,16.6,0.0,306.7,2.8
10422,2018-07-22,37.67455,-109.36429,293.0,12.1,2.74,33.3,16.4,0.0,306.6,2.5
10423,2018-07-23,37.67455,-109.36429,293.1,9.0,3.02,47.0,13.7,0.0,304.5,2.3
10424,2018-07-24,37.67455,-109.36429,292.6,12.2,2.82,54.4,13.5,5.6,305.0,3.2
10425,2018-07-25,37.67455,-109.36429,293.8,9.3,2.76,55.3,15.3,0.0,302.0,3.5
