Station,Latitude,Longitude,Variable,Year_Start,Year_End
USC00245754,46.2858,-105.2919,SNWD,1949,2024
USC00245791,45.7847,-108.9664,SNWD,2017,2024
USC00245870,45.1758,-105.7517,SNWD,1958,2024
USC00245961,45.2436,-109.7311,SNWD,1924,2024
USC00246157,45.4875,-111.6336,SNWD,1907,2024
USC00246472,46.3158,-113.3,SNWD,1955,2024
USC00246601,46.4178,-104.5164,SNWD,1910,2024
USC00246640,47.6775,-114.2419,SNWD,1951,2024
USC00246647,46.1972,-108.0039,SNWD,1999,2024
USC00246672,48.9978,-107.8331,SNWD,1976,2024
USC00246685,46.8767,-113.5625,SNWD,1964,2024
USC00246691,45.8525,-105.035,SNWD,1964,2024
USC00246893,48.9975,-104.575,SNWD,1950,2024
USC00246918,45.1769,-109.2572,SNWD,1898,2024
USC00247034,45.5022,-104.4478,SNWD,1952,2024
USC00247220,46.3253,-108.7403,SNWD,2004,2024
USC00247247,48.2775,-110.6022,SNWD,2001,2024
USC00247248,48.8539,-110.5969,SNWD,2000,2024
USC00247261,46.2986,-109.2561,SNWD,1909,2024
USC00247263,46.5333,-109.3442,SNWD,1962,2024
USC00247265,48.4661,-107.3528,SNWD,1966,2024
USC00247286,47.315,-114.0983,SNWD,1896,2024
USC00247343,47.3897,-111.1,SNWD,2019,2024
USC00247425,48.8356,-105.4747,SNWD,1987,2024
USC00247448,47.2142,-113.5203,SNWD,1936,2024
USC00247500,48.5133,-111.855,SNWD,1950,2024
USC00247540,47.5311,-110.5767,SNWD,1953,2024
USC00247560,47.7283,-104.1469,SNWD,1910,2024
USC00247562,47.6794,-104.1578,SNWD,2011,2024
USC00247620,48.9981,-110.2158,SNWD,1931,2024
USC00247740,45.3242,-105.9136,SNWD,1965,2024
USC00247800,45.7383,-110.2242,SNWD,1951,2024
USC00247864,47.155,-110.2239,SNWD,1965,2024
USC00247964,45.8192,-113.9586,SNWD,1956,2024
USC00248021,47.4772,-111.7375,SNWD,1912,2024
USC00248165,46.7939,-105.3022,SNWD,1949,2024
USC00248211,47.5933,-115.3594,SNWD,1956,2024
USC00248233,48.3103,-111.0878,SNWD,1952,2024
USC00248324,46.2989,-111.4525,SNWD,1948,2024
USC00248415,48.9992,-108.3894,SNWD,1986,2024
USC00248430,45.5472,-112.3261,SNWD,1950,2024
USC00248498,47.3392,-108.4992,SNWD,1910,2024
USC00248597,45.2925,-111.9444,SNWD,1893,2024
USC00248777,48.8744,-104.0503,SNWD,1937,2024
USC00248809,48.5003,-113.9847,SNWD,1949,2024
USC00248858,44.6567,-111.0903,SNWD,2007,2024
USC00248939,48.7597,-107.625,SNWD,1951,2024
USC00249048,47.0831,-108.3164,SNWD,2006,2024
USC00249054,46.9222,-108.5628,SNWD,2006,2024
USC00249103,48.1,-105.6483,SNWD,1908,2024
USC00249187,48.9514,-115.6267,SNWD,1998,2024
USC00249240,45.3128,-107.9383,SNWD,1948,2024
USC00249900,47.9186,-108.5244,SNWD,1965,2024
USC00250030,42.4244,-103.7347,SNWD,1901,2024
USC00250355,41.4272,-100.1947,SNWD,1948,2024
USC00250365,41.5697,-101.6917,SNWD,1929,2024
USC00251082,41.0233,-100.3669,SNWD,2013,2024
USC00251149,41.5639,-103.3678,SNWD,2002,2024
USC00251361,41.0103,-103.8769,SNWD,2002,2024
USC00251408,41.2522,-100.075,SNWD,2010,2024
USC00251415,40.2847,-100.1433,SNWD,1900,2024
USC00251575,42.8083,-103.0533,SNWD,1914,2024
USC00251602,41.0939,-102.4717,SNWD,2000,2024
USC00252000,41.7608,-102.4378,SNWD,1935,2024
USC00252065,40.2317,-100.8303,SNWD,1889,2024
USC00252100,40.6344,-100.5219,SNWD,1900,2024
USC00252645,42.0628,-102.3172,SNWD,1943,2024
USC00252680,42.1717,-100.0106,SNWD,1980,2024
USC00252790,40.6864,-100.0536,SNWD,1945,2024
USC00253355,42.8967,-102.203,SNWD,1898,2024
USC00253605,41.6331,-103.9542,SNWD,1911,2024
USC00253618,42.8003,-103.7867,SNWD,2003,2024
USC00253810,41.1056,-100.9775,SNWD,1944,2024
USC00254110,40.5092,-101.6514,SNWD,1900,2024
USC00254432,42.9503,-100.945,SNWD,1998,2024
USC00254455,41.2097,-101.6706,SNWD,1938,2024
USC00254865,41.4983,-102.6222,SNWD,1978,2024
USC00254903,41.2664,-102.6586,SNWD,1998,2024
USC00255269,40.2978,-101.3806,SNWD,1997,2024
USC00255311,40.4389,-100.6961,SNWD,1975,2024
USC00255312,40.2161,-100.63,SNWD,1996,2024
USC00256055,41.1328,-100.7003,SNWD,2012,2024
USC00256075,41.0569,-100.7494,SNWD,1949,2024
USC00256200,41.1275,-101.7206,SNWD,1914,2024
USC00256385,41.4014,-102.3464,SNWD,1913,2024
USC00256386,41.4953,-102.1844,SNWD,2011,2024
USC00256390,41.3036,-102.4375,SNWD,1952,2024
USC00256765,42.2614,-103.5189,SNWD,2002,2024
USC00257667,41.8644,-103.6397,SNWD,2002,2024
USC00257830,41.2294,-103.0214,SNWD,1923,2024
USC00258133,41.4581,-100.5986,SNWD,1989,2024
USC00258215,40.5322,-100.3856,SNWD,1947,2024
USC00258628,40.1903,-101.0669,SNWD,1919,2024
USC00258751,42.8753,-100.5517,SNWD,1998,2024
USC00258755,42.5703,-100.6933,SNWD,1938,2024
USC00258920,40.8433,-101.2094,SNWD,1901,2024
USC00259325,40.1119,-100.1047,SNWD,1894,2024
USC00260507,39.4931,-117.0675,SNWD,1887,2024
USC00260800,39.9003,-116.5875,SNWD,1972,2024
USC00261485,39.1253,-119.7678,SNWD,1906,2024
USC00261590,37.8044,-114.4069,SNWD,2003,2024
USC00262119,38.9783,-119.8914,SNWD,1988,2024
USC00262570,40.8603,-115.7428,SNWD,1999,2024
USC00262708,39.5169,-115.9622,SNWD,1902,2024
USC00262780,39.4572,-118.7811,SNWD,1906,2024
USC00263114,41.5697,-115.2111,SNWD,1952,2024
USC00263340,39.0056,-114.2206,SNWD,1987,2024
USC00263512,38.5156,-118.6208,SNWD,1954,2024
USC00263671,37.5581,-115.2236,SNWD,1989,2024
USC00263957,40.6564,-118.1631,SNWD,1916,2024
USC00263960,39.2472,-119.9419,SNWD,2014,2024
USC00264016,41.9828,-114.6586,SNWD,1986,2024
USC00264037,41.8756,-115.4308,SNWD,2017,2024
USC00264095,40.4447,-115.6581,SNWD,1978,2024
USC00264236,41.7436,-118.2258,SNWD,1957,2024
USC00264341,40.0633,-114.6147,SNWD,1984,2024
USC00264391,40.7442,-115.4855,SNWD,1999,2024
USC00264439,36.0469,-115.1847,SNWD,1996,2024
USC00264527,41.5167,-118.7192,SNWD,1954,2024
USC00264935,41.9933,-117.7167,SNWD,1913,2024
USC00264950,39.4142,-114.7739,SNWD,1897,2024
USC00265168,38.3878,-118.1092,SNWD,1901,2024
USC00265191,38.9547,-119.7758,SNWD,1906,2024
USC00265371,39.3569,-115.3303,SNWD,2002,2024
USC00265400,36.26,-115.645,SNWD,1949,2024
USC00265818,41.5683,-117.8389,SNWD,1911,2024
USC00266242,40.4369,-116.1189,SNWD,1982,2024
USC00266514,37.6467,-115.7461,SNWD,2008,2024
USC00266690,40.5072,-116.5553,SNWD,2022,2024
USC00266746,39.0628,-117.4133,SNWD,1972,2024
USC00266791,39.5683,-119.7956,SNWD,1996,2024
USC00267192,40.4661,-118.3047,SNWD,1935,2024
USC00267463,37.7617,-117.5658,SNWD,1967,2024
USC00267691,39.6372,-119.7094,SNWD,2009,2024
USC00267750,38.0406,-114.18,SNWD,1974,2024
USC00267820,39.6253,-119.8836,SNWD,1985,2024
USC00267908,38.4231,-115.0225,SNWD,1948,2024
USC00267953,39.9508,-119.5986,SNWD,1967,2024
USC00268160,38.0694,-117.2355,SNWD,1902,2024
USC00268186,38.7394,-119.5181,SNWD,1957,2024
USC00268761,39.3128,-119.6483,SNWD,1891,2024
USC00268822,39.0747,-119.1189,SNWD,1972,2024
USC00268976,38.7831,-119.3053,SNWD,2021,2024
USC00268988,41.1169,-114.9786,SNWD,1899,2024
USC00269005,40.9847,-114.1697,SNWD,2017,2024
USC00269072,41.6358,-115.8017,SNWD,1982,2024
USC00269168,40.9386,-117.7514,SNWD,1999,2024
USC00269229,38.9992,-119.1575,SNWD,1909,2024
USC00269387,38.9936,-117.4708,SNWD,2021,2024
USC00290022,36.3028,-104.2497,SNWD,1909,2024
USC00290041,36.2403,-106.4278,SNWD,1957,2024
USC00290225,35.1317,-106.4953,SNWD,1991,2024
USC00290245,36.0908,-106.0567,SNWD,1953,2024
USC00290407,36.395,-105.2853,SNWD,1993,2024
USC00290426,31.3347,-108.53,SNWD,1990,2024
USC00290600,32.7547,-104.3836,SNWD,1905,2024
USC00290640,34.075,-107.6211,SNWD,1926,2024
USC00290692,36.835,-108.0006,SNWD,1899,2024
USC00290983,33.9114,-106.3494,SNWD,1939,2024
USC00290992,33.4594,-104.4042,SNWD,1950,2024
USC00291138,33.8044,-106.8908,SNWD,1899,2024
USC00291153,32.5158,-104.3828,SNWD,1987,2024
USC00291252,33.0239,-108.6894,SNWD,1948,2024
USC00291286,32.8964,-107.3078,SNWD,1937,2024
USC00291389,36.4819,-106.4403,SNWD,1938,2024
USC00291445,33.3433,-103.6783,SNWD,2007,2024
USC00291450,36.7386,-103.9936,SNWD,1995,2024
USC00291480,32.1783,-104.4433,SNWD,1935,2024
USC00291664,36.9178,-106.5781,SNWD,1905,2024
USC00291813,36.4661,-104.9456,SNWD,1904,2024
USC00291910,32.8339,-108.5047,SNWD,1945,2024
USC00291931,32.92,-105.7472,SNWD,1987,2024
USC00291963,34.5989,-103.2161,SNWD,1949,2024
USC00291982,35.6414,-106.3322,SNWD,1975,2024
USC00292030,35.4072,-104.1906,SNWD,1938,2024
USC00292100,35.2489,-106.595,SNWD,1982,2024
USC00292241,35.995,-106.9703,SNWD,1940,2024
USC00292250,35.0883,-107.5178,SNWD,1977,2024
USC00292700,36.5575,-105.2628,SNWD,1929,2024
USC00292785,35.0381,-108.3492,SNWD,1938,2024
USC00292837,36.5928,-106.73,SNWD,1906,2024
USC00292848,33.1461,-107.1842,SNWD,1912,2024
USC00292865,32.9161,-105.3381,SNWD,1948,2024
USC00293142,36.6897,-108.3086,SNWD,1978,2024
USC00293296,34.3942,-104.2503,SNWD,1948,2024
USC00293428,35.5283,-108.703,SNWD,2003,2024
USC00293530,33.1975,-108.2075,SNWD,1957,2024
USC00293577,33.3217,-108.8794,SNWD,1948,2024
USC00293592,35.2656,-106.2144,SNWD,1903,2024
USC00293649,34.2594,-106.0931,SNWD,1905,2024
USC00294009,32.9203,-107.5656,SNWD,1898,2024
USC00294112,32.8094,-104.7378,SNWD,1905,2024
USC00294366,35.3886,-106.5439,SNWD,1953,2024
USC00294369,35.7783,-106.6872,SNWD,1910,2024
USC00294398,35.9547,-107.0856,SNWD,1946,2024
USC00294426,32.6161,-106.7403,SNWD,1915,2024
USC00294461,34.0311,-107.125,SNWD,1945,2024
USC00294742,36.9825,-104.3753,SNWD,1942,2024
USC00295084,35.8644,-106.3214,SNWD,1910,2024
USC00295150,34.7675,-106.7611,SNWD,1957,2024
USC00295754,32.9325,-108.0142,SNWD,1905,2024
USC00295908,35.0128,-106.045,SNWD,1998,2024
USC00295960,32.9542,-105.8222,SNWD,1912,2024
USC00295965,34.5208,-106.2606,SNWD,1902,2024
USC00295968,34.6242,-106.3103,SNWD,2008,2024
USC00296006,32.6236,-103.0842,SNWD,2009,2024
USC00296061,36.8047,-107.6214,SNWD,1963,2024
USC00296275,36.1839,-105.0608,SNWD,1960,2024
USC00296465,36.3339,-107.8408,SNWD,1909,2024
USC00296619,36.2994,-103.7408,SNWD,1910,2024
USC00296676,35.5489,-105.6886,SNWD,1916,2024
USC00296687,34.6153,-105.4739,SNWD,1929,2024
USC00296754,35.1392,-106.7108,SNWD,1994,2024
USC00296911,35.3139,-106.4769,SNWD,1992,2024
USC00297008,34.1742,-103.3519,SNWD,1905,2024
USC00297180,34.3447,-108.4922,SNWD,1918,2024
USC00297226,34.78,-103.7492,SNWD,1935,2024
USC00297279,36.9194,-104.4325,SNWD,1953,2024
USC00297280,36.8864,-104.4428,SNWD,1978,2024
USC00297340,32.7047,-108.7281,SNWD,1905,2024
USC00297386,33.7158,-108.7769,SNWD,1954,2024
USC00297461,35.1303,-106.6831,SNWD,2016,2024
USC00297477,35.2836,-106.6194,SNWD,2006,2024
USC00297481,35.2522,-106.6347,SNWD,2005,2024
USC00297585,35.9028,-103.5272,SNWD,2004,2024
USC00297649,33.3678,-105.6611,SNWD,1941,2024
USC00298085,35.6194,-105.9753,SNWD,1972,2024
USC00298088,35.6008,-105.9322,SNWD,2001,2024
USC00298127,31.8728,-106.6981,SNWD,2002,2024
USC00298326,32.8186,-108.2839,SNWD,2023,2024
USC00298387,34.0606,-106.8842,SNWD,1898,2024
USC00298535,32.2822,-106.7597,SNWD,1959,2024
USC00298596,34.6033,-104.3811,SNWD,1975,2024
USC00298713,33.2422,-103.3611,SNWD,1922,2024
USC00299031,35.7992,-107.1814,SNWD,1961,2024
USC00299156,35.2006,-103.6867,SNWD,1904,2024
USC00299496,35.2667,-105.3572,SNWD,1942,2024
USC00299569,32.3778,-103.7986,SNWD,1986,2024
USC00299686,32.7822,-106.1758,SNWD,1939,2024
USC00299691,32.5619,-108.3611,SNWD,1944,2024
USC00299820,35.9478,-106.7469,SNWD,1952,2024
USC00299851,34.4031,-104.6128,SNWD,1942,2024
USC00320189,48.9975,-103.4878,SNWD,1950,2024
USC00320818,46.7717,-100.7592,SNWD,2011,2024
USC00320995,46.1936,-103.3714,SNWD,1915,2024
USC00321456,47.0644,-101.2119,SNWD,1938,2024
USC00322188,46.8914,-102.7792,SNWD,1899,2024
USC00322304,48.0486,-100.3094,SNWD,1964,2024
USC00322365,47.3467,-102.5869,SNWD,1918,2024
USC00323376,47.6539,-101.4197,SNWD,1948,2024
USC00323705,47.4011,-103.2072,SNWD,1987,2024
USC00324083,46.5203,-100.3478,SNWD,1948,2024
USC00324091,46.5917,-101.8075,SNWD,1984,2024
USC00324722,47.3714,-102.7606,SNWD,1998,2024
USC00324879,48.9797,-100.3344,SNWD,1979,2024
USC00325002,48.6272,-101.3764,SNWD,1950,2024
USC00325638,47.8214,-101.2922,SNWD,1929,2024
USC00325710,47.4828,-100.445,SNWD,1917,2024
USC00325813,46.9161,-103.5264,SNWD,1948,2024
USC00325993,48.1803,-101.2964,SNWD,1905,2024
USC00326365,46.8925,-101.4897,SNWD,1906,2024
USC00327311,46.1758,-101.8561,SNWD,1948,2024
USC00327530,46.8886,-102.3192,SNWD,1916,2024
USC00328065,46.2331,-101.1292,SNWD,1950,2024
USC00328840,47.5214,-100.8883,SNWD,1912,2024
USC00328872,47.455,-101.1461,SNWD,1954,2024
USC00329430,48.1375,-103.7372,SNWD,1956,2024
USC00329445,48.6061,-100.2911,SNWD,1907,2024
USC00343489,36.85,-100.0569,SNWD,1959,2024
USC00343628,36.5914,-101.6181,SNWD,1910,2024
USC00344298,36.8594,-101.2214,SNWD,1906,2024
USC00350036,42.1761,-119.8958,SNWD,1956,2024
USC00350118,42.9675,-119.9933,SNWD,1961,2024
USC00350145,44.4044,-123.7533,SNWD,1954,2024
USC00350197,44.8197,-120.7533,SNWD,1924,2024
USC00350265,45.7211,-120.2064,SNWD,1897,2024
USC00350304,42.2131,-122.7147,SNWD,1892,2024
USC00350471,43.1503,-124.4003,SNWD,1906,2024
USC00350501,43.945,-120.2214,SNWD,1961,2024
USC00350652,44.2867,-122.0389,SNWD,1960,2024
USC00350694,44.0569,-121.285,SNWD,1903,2024
USC00350699,44.1183,-121.2114,SNWD,1991,2024
USC00350858,45.8472,-119.6933,SNWD,1971,2024
USC00350897,45.6353,-121.9522,SNWD,1938,2024
USC00351055,42.0464,-124.2878,SNWD,1913,2024
USC00351354,42.9411,-123.2806,SNWD,2005,2024
USC00351407,45.6778,-121.8739,SNWD,1897,2024
USC00351574,42.7039,-121.9956,SNWD,1980,2024
USC00351643,46.1081,-123.2058,SNWD,1935,2024
USC00351682,45.205,-123.8925,SNWD,1940,2024
USC00351836,43.175,-124.1939,SNWD,1971,2024
USC00351862,44.6342,-123.19,SNWD,1902,2024
USC00351877,44.5078,-123.4575,SNWD,1937,2024
USC00351897,43.7917,-123.0275,SNWD,1916,2024
USC00351902,43.7178,-123.0578,SNWD,1943,2024
USC00351914,44.1308,-122.2419,SNWD,2006,2024
USC00351926,45.3081,-117.7925,SNWD,1917,2024
USC00351946,42.8978,-122.1339,SNWD,1919,2024
USC00351986,43.4642,-121.7094,SNWD,1908,2024
USC00352112,44.9464,-123.2911,SNWD,1928,2024
USC00352292,44.7242,-122.2547,SNWD,1954,2024
USC00352325,45.4633,-123.1136,SNWD,1947,2024
USC00352374,43.7822,-122.9631,SNWD,1948,2024
USC00352406,43.6592,-123.325,SNWD,1903,2024
USC00352632,43.6425,-123.5833,SNWD,2008,2024
USC00352693,45.2694,-122.3167,SNWD,1909,2024
USC00352800,44.8358,-123.4525,SNWD,1898,2024
USC00352867,44.0494,-123.3703,SNWD,1943,2024
USC00352973,44.0039,-124.0947,SNWD,2006,2024
USC00352997,45.5247,-123.1025,SNWD,1901,2024
USC00353038,44.9983,-120.2175,SNWD,1924,2024
USC00353047,44.4139,-122.6728,SNWD,1969,2024
USC00353320,43.295,-123.1031,SNWD,2009,2024
USC00353351,42.4244,-124.3075,SNWD,2022,2024
USC00353356,42.4019,-124.4214,SNWD,1948,2024
USC00353402,45.3008,-121.7425,SNWD,1951,2024
USC00353445,42.4239,-123.3219,SNWD,1898,2024
USC00353509,42.1211,-122.5481,SNWD,1960,2024
USC00353542,44.5181,-120.94,SNWD,1935,2024
USC00353604,44.8772,-117.1094,SNWD,1936,2024
USC00353692,42.5486,-119.6558,SNWD,1939,2024
USC00353705,45.3128,-123.35,SNWD,1931,2024
USC00353770,45.4486,-122.1547,SNWD,1904,2024
USC00353818,45.8619,-119.312,SNWD,1999,2024
USC00353827,45.3653,-119.5639,SNWD,1901,2024
USC00353971,44.3525,-122.7842,SNWD,1942,2024
USC00353995,43.9281,-124.1069,SNWD,1971,2024
USC00354003,45.6847,-121.5175,SNWD,1896,2024
USC00354060,42.2153,-122.3719,SNWD,1960,2024
USC00354291,44.4233,-118.9594,SNWD,1904,2024
USC00354329,45.3497,-117.2242,SNWD,1895,2024
USC00354403,42.0944,-121.9022,SNWD,1927,2024
USC00354501,42.2008,-121.7267,SNWD,2008,2024
USC00354606,44.625,-122.7192,SNWD,1973,2024
USC00354622,45.3167,-118.0747,SNWD,1965,2024
USC00354721,42.9242,-124.4486,SNWD,1956,2024
USC00354811,44.1014,-122.6886,SNWD,1935,2024
USC00354835,43.3594,-122.2203,SNWD,1978,2024
USC00355026,43.1922,-123.4694,SNWD,1978,2024
USC00355050,43.9139,-122.76,SNWD,1955,2024
USC00355055,42.6714,-122.6772,SNWD,1970,2024
USC00355067,45.5231,-117.3736,SNWD,2002,2024
USC00355080,44.7328,-120.9747,SNWD,1938,2024
USC00355139,44.6236,-121.11,SNWD,1909,2024
USC00355204,44.0367,-123.8628,SNWD,1924,2024
USC00355221,44.6125,-121.9486,SNWD,1949,2024
USC00355362,44.1792,-122.1164,SNWD,1902,2024
USC00355392,45.9306,-119.2956,SNWD,2007,2024
USC00355593,45.9428,-118.4089,SNWD,1928,2024
USC00355681,45.1783,-122.5064,SNWD,2006,2024
USC00355894,43.0072,-123.2753,SNWD,2008,2024
USC00355945,45.4981,-122.8394,SNWD,2007,2024
USC00355971,45.8128,-123.7753,SNWD,1969,2024
USC00356033,44.6247,-124.0469,SNWD,2012,2024
USC00356035,44.6839,-124.0556,SNWD,2009,2024
USC00356152,42.3772,-122.8819,SNWD,2021,2024
USC00356213,43.7431,-122.4439,SNWD,1916,2024
USC00356252,43.5492,-121.9633,SNWD,1974,2024
USC00356334,45.3558,-122.6047,SNWD,1924,2024
USC00356405,43.65,-117.2467,SNWD,1935,2024
USC00356532,44.7247,-121.2464,SNWD,1958,2024
USC00356540,45.7206,-118.6264,SNWD,1932,2024
USC00356542,45.6631,-118.8019,SNWD,2019,2024
USC00356550,45.6911,-118.8522,SNWD,2003,2024
USC00356749,45.5181,-122.6894,SNWD,1973,2024
USC00356750,45.5608,-122.5383,SNWD,1996,2024
USC00356784,42.7514,-124.5017,SNWD,1963,2024
USC00356795,42.7386,-124.4031,SNWD,1971,2024
USC00356907,42.7331,-122.5164,SNWD,1906,2024
USC00357127,45.3033,-122.9133,SNWD,1948,2024
USC00357169,42.9508,-123.3572,SNWD,1900,2024
USC00357310,42.8592,-117.6569,SNWD,1950,2024
USC00357391,42.2231,-123.0472,SNWD,1963,2024
USC00357554,44.4356,-121.9428,SNWD,1949,2024
USC00357641,45.9869,-123.9236,SNWD,1930,2024
USC00357809,44.8728,-122.6486,SNWD,1938,2024
USC00357823,45.0058,-122.7739,SNWD,1962,2024
USC00357857,44.2842,-121.5486,SNWD,1958,2024
USC00358009,44.8192,-119.7761,SNWD,1937,2024
USC00358029,43.4869,-119.7211,SNWD,1937,2024
USC00358095,44.7894,-122.815,SNWD,1952,2024
USC00358173,42.955,-120.7869,SNWD,1957,2024
USC00358246,43.8842,-121.4467,SNWD,1998,2024
USC00358260,43.3964,-123.36,SNWD,1978,2024
USC00358407,45.6069,-121.2047,SNWD,1896,2024
USC00358466,45.1219,-122.07,SNWD,1923,2024
USC00358498,45.4294,-123.7619,SNWD,2006,2024
USC00358536,43.2753,-122.4503,SNWD,1953,2024
USC00358634,45.5533,-122.3886,SNWD,1948,2024
USC00358746,45.1986,-117.8647,SNWD,1911,2024
USC00358884,45.8653,-123.1903,SNWD,1967,2024
USC00358997,45.5731,-117.5311,SNWD,1903,2024
USC00359316,43.6825,-121.6875,SNWD,1941,2024
USC00359372,45.0747,-123.48,SNWD,1935,2024
USC00359450,42.525,-123.1556,SNWD,2022,2024
USC00359461,43.2828,-123.3536,SNWD,1950,2024
USC00390554,44.4989,-104.035,SNWD,1998,2024
USC00390565,44.9906,-103.9339,SNWD,1980,2024
USC00390701,45.5286,-102.465,SNWD,1917,2024
USC00391294,45.5489,-103.9744,SNWD,1896,2024
USC00391972,43.9611,-101.8606,SNWD,1909,2024
USC00392087,43.7744,-103.6119,SNWD,1911,2024
USC00392429,45.0469,-101.6022,SNWD,1922,2024
USC00392446,44.8658,-101.4672,SNWD,1963,2024
USC00392557,43.3136,-103.8214,SNWD,1979,2024
USC00392565,43.6242,-103.9172,SNWD,1989,2024
USC00392647,44.3186,-102.4683,SNWD,1923,2024
USC00393069,44.4106,-103.4769,SNWD,1902,2024
USC00393077,44.2181,-100.7194,SNWD,2012,2024
USC00393316,45.4008,-101.8103,SNWD,1949,2024
USC00393560,45.36,-103.8117,SNWD,1951,2024
USC00393764,44.3256,-103.1086,SNWD,1998,2024
USC00393868,43.9342,-103.5572,SNWD,1909,2024
USC00394007,43.4378,-103.4739,SNWD,1897,2024
USC00394184,43.7483,-101.9414,SNWD,1949,2024
USC00394490,45.8364,-101.8669,SNWD,1999,2024
USC00394596,44.6122,-101.3369,SNWD,1970,2024
USC00394630,43.4403,-102.1431,SNWD,1956,2024
USC00394651,43.1,-101.5658,SNWD,1911,2024
USC00394671,45.7733,-103.8789,SNWD,2001,2024
USC00394834,44.3544,-103.743,SNWD,1909,2024
USC00394864,45.9397,-102.1575,SNWD,1909,2024
USC00394956,45.7475,-102.7969,SNWD,2007,2024
USC00395285,43.1717,-101.5692,SNWD,1980,2024
USC00395325,44.8656,-102.5658,SNWD,1975,2024
USC00395381,45.8383,-101.2769,SNWD,1915,2024
USC00395406,45.7886,-100.8272,SNWD,1919,2024
USC00395544,44.5172,-101.6183,SNWD,1911,2024
USC00395638,43.1122,-100.6111,SNWD,1951,2024
USC00395648,44.7336,-100.8042,SNWD,2008,2024
USC00395691,45.5656,-100.4489,SNWD,1911,2024
USC00395870,43.8769,-103.4578,SNWD,1962,2024
USC00395891,43.8878,-100.7075,SNWD,1907,2024
USC00396054,44.7136,-103.4258,SNWD,1920,2024
USC00396170,44.4419,-100.4172,SNWD,1960,2024
USC00396212,43.1878,-103.2372,SNWD,1900,2024
USC00396292,44.7322,-100.1447,SNWD,1913,2024
USC00396304,43.4033,-103.2683,SNWD,1971,2024
USC00396427,44.0622,-103.4819,SNWD,1955,2024
USC00396596,44.2403,-103.4039,SNWD,2012,2024
USC00396636,44.5169,-102.2153,SNWD,1974,2024
USC00396712,45.9033,-100.2878,SNWD,1908,2024
USC00396947,44.1206,-103.2842,SNWD,1949,2024
USC00396948,44.0728,-103.2108,SNWD,1996,2024
USC00397882,44.4975,-103.8717,SNWD,1894,2024
USC00398307,45.4283,-101.0764,SNWD,1913,2024
USC00398911,44.0681,-102.4497,SNWD,1925,2024
USC00399347,43.5561,-103.4794,SNWD,1990,2024
USC00399442,43.4989,-100.4814,SNWD,1913,2024
USC00410011,36.0542,-102.5028,SNWD,2021,2024
USC00410012,33.8411,-101.8508,SNWD,1943,2024
USC00410040,30.3369,-101.2503,SNWD,1992,2024
USC00410071,35.3489,-102.6469,SNWD,2007,2024
USC00410157,35.6103,-100.1022,SNWD,2001,2024
USC00410176,30.3703,-103.7808,SNWD,2009,2024
USC00410213,35.2328,-101.7092,SNWD,2022,2024
USC00410225,29.4608,-101.0286,SNWD,1964,2024
USC00410394,33.1525,-100.2331,SNWD,1911,2024
USC00410781,32.3739,-101.4178,SNWD,2001,2024
USC00411000,35.5303,-102.2564,SNWD,1964,2024
USC00411033,35.62,-103.0072,SNWD,1943,2024
USC00411128,33.1908,-102.2681,SNWD,1953,2024
USC00411267,35.1867,-102.0797,SNWD,1948,2024
USC00411430,34.9806,-101.9264,SNWD,1923,2024
USC00411524,29.1333,-103.5144,SNWD,1947,2024
USC00411694,34.4386,-100.2183,SNWD,1997,2024
USC00411700,34.5219,-100.2917,SNWD,2022,2024
USC00411715,29.2703,-103.3003,SNWD,1946,2024
USC00411736,31.1708,-100.5156,SNWD,2017,2024
USC00411974,31.5333,-101.2842,SNWD,1948,2024
USC00412082,31.4072,-102.3578,SNWD,1928,2024
USC00412084,31.6728,-102.4133,SNWD,1999,2024
USC00412121,33.6608,-101.2778,SNWD,1897,2024
USC00412408,32.9694,-102.8264,SNWD,1986,2024
USC00412464,34.5442,-102.3019,SNWD,1959,2024
USC00412621,33.8094,-100.5169,SNWD,1971,2024
USC00412809,30.8694,-100.5994,SNWD,2003,2024
USC00413195,34.2319,-100.9561,SNWD,2007,2024
USC00413214,33.985,-101.3339,SNWD,1911,2024
USC00413215,33.8761,-101.2464,SNWD,1947,2024
USC00413225,36.4328,-100.1369,SNWD,1930,2024
USC00413257,30.8272,-100.1103,SNWD,1997,2024
USC00413262,30.5997,-103.8869,SNWD,1902,2024
USC00413266,31.1847,-105.7411,SNWD,1966,2024
USC00413280,30.9072,-102.9153,SNWD,1940,2024
USC00413291,30.56,-102.3653,SNWD,2005,2024
USC00413368,34.6397,-102.7228,SNWD,1927,2024
USC00413411,32.7744,-101.4539,SNWD,1897,2024
USC00413568,36.0089,-100.2692,SNWD,2007,2024
USC00413787,36.2631,-101.405,SNWD,1941,2024
USC00413828,33.6267,-100.3369,SNWD,1947,2024
USC00413926,34.7861,-101.8953,SNWD,2005,2024
USC00413972,34.3697,-102.1175,SNWD,1947,2024
USC00414083,35.6422,-100.0314,SNWD,2022,2024
USC00414098,34.8172,-102.4003,SNWD,1905,2024
USC00414140,36.1161,-100.0239,SNWD,1907,2024
USC00414570,33.2542,-100.5731,SNWD,1910,2024
USC00414583,35.1883,-100.9286,SNWD,2011,2024
USC00414770,31.0158,-104.1108,SNWD,1988,2024
USC00414950,29.2694,-103.7575,SNWD,1978,2024
USC00414967,33.0642,-101.0489,SNWD,1994,2024
